chr1	9266467	9267872
chr1	11958685	11959706
chr1	21995759	21996761
chr1	113779961	113780405
chr1	154539596	154541203
chr1	156585948	156586557
chr1	210424053	210426785
chr10	6441486	6442185
chr11	194636	195427
chr11	280074	280328
chr11	64062799	64063268
chr11	65325411	65326401
chr11	72387854	72388195
chr11	122516836	122518419
chr12	6930538	6931157
chr14	23816195	23817728
chr14	105877413	105878005
chr15	72481894	72483429
chr15	75118783	75119030
chr15	75522900	75523255
chr16	30839519	30842651
chr16	68492131	68494652
chr17	38935811	38936641
chr17	47326370	47327661
chr17	56008864	56009235
chr17	79454883	79455344
chr17	79460105	79462436
chr18	56800558	56801118
chr19	1449945	1450288
chr19	1453669	1454241
chr19	2249777	2250688
chr19	7851941	7854769
chr19	42680460	42681641
chr19	46475287	46475899
chr19	49244786	49245085
chr19	49255561	49256431
chr19	51415926	51416302
chr2	47464761	47466146
chr2	68201447	68202337
chr2	111849402	111849847
chr2	207121418	207122106
chr20	3148807	3149086
chr20	3708816	3713251
chr20	30455787	30456256
chr20	49292089	49292843
chr21	45673107	45674609
chr22	42370900	42371166
chr3	50303507	50305775
chr3	185835501	185837531
chr3	193793700	193793906
chr6	31678098	31678822
chr6	33160215	33161195
chr6	44128412	44130313
chr6	44264089	44266292
chr6	159681462	159681693
chr7	6652628	6653694
chr7	75910727	75913308
chr7	100816648	100817730
chr7	100822428	100823938
chr8	21698518	21699256
chr8	22535512	22537010
chr8	145566021	145568052
chr9	139606235	139609632
chrX	71476545	71478127
